,brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,Mileage,vehicle_price,COMBINED
2116,MITSUBISHI,L200,L200,1992,MANUAL,SUV / 4X4,DIESEL,2500,150000,3800000,L200 L200
2117,MITSUBISHI,OTHER MODEL,4DR5 JEEP,1980,MANUAL,0,DIESEL,2659,145000,3350000,OTHER MODEL 4DR5 JEEP
2118,MITSUBISHI,L200,0,1998,MANUAL,SUV / 4X4,DIESEL,2500,191141,4650000,L200 0
2119,MITSUBISHI,L200,4M40 DOUBLE CAB ,2011,MANUAL,SUV / 4X4,DIESEL,2800,184500,8995000,L200 4M40 DOUBLE CAB
2120,MITSUBISHI,4DR,1982,1982,MANUAL,SUV / 4X4,DIESEL,3000,140000,4000000,4DR 1982
2121,MITSUBISHI,4DR,MITSUBISHI,1970,MANUAL,0,DIESEL,2340,134400,2600000,4DR MITSUBISHI
2122,MITSUBISHI,OTHER MODEL,GALANT  TURBO,2000,MANUAL,SALOON,DIESEL,2000,20000,3800000,OTHER MODEL GALANT  TURBO
2123,MITSUBISHI,4DR,JEEP,2005,MANUAL,SUV / 4X4,DIESEL,2500,200000,3450000,4DR JEEP
2124,MITSUBISHI,PAJERO,MITSUBISHI,1986,MANUAL,SUV / 4X4,DIESEL,2500,325000,5900000,PAJERO MITSUBISHI
2125,MITSUBISHI,L200,SPORTERO,2020,MANUAL,SUV / 4X4,DIESEL,2500,113000,20000000,L200 SPORTERO
2126,MITSUBISHI,LANCER,CB8,1995,MANUAL,SALOON,DIESEL,2000,270000,2350000,LANCER CB8
2127,MITSUBISHI,4DR,RS JEEP,1968,MANUAL,SUV / 4X4,DIESEL,2650,180000,4500000,4DR RS JEEP
2128,MITSUBISHI,MONTERO,0,2008,MANUAL,SUV / 4X4,DIESEL,2450,142115,10600000,MONTERO 0
2129,MITSUBISHI,4DR,MITSUBISHI 4DR JEEP,1978,MANUAL,SUV / 4X4,DIESEL,2646,93344,4550000,4DR MITSUBISHI 4DR JEEP
2130,MITSUBISHI,OUTLANDER,OUTLANDER JEEP,2003,TIPTRONIC,SUV / 4X4,PETROL,2400,133000,5200000,OUTLANDER OUTLANDER JEEP
2131,MITSUBISHI,OUTLANDER,0,2007,TIPTRONIC,SUV / 4X4,PETROL,2400,250000,7900000,OUTLANDER 0
2132,MITSUBISHI,MONTERO,V6,2017,TIPTRONIC,SUV / 4X4,PETROL,3000,75000,34000000,MONTERO V6
2133,MITSUBISHI,MONTERO,V6 FULLY LOADED,2003,TIPTRONIC,SUV / 4X4,PETROL,3500,217000,13500000,MONTERO V6 FULLY LOADED
2134,MITSUBISHI,ECLIPSE CROSS,ECLIPSE CROSS 2018,2018,TIPTRONIC,SUV / 4X4,PETROL,1500,96000,17000000,ECLIPSE CROSS ECLIPSE CROSS 2018
2135,MITSUBISHI,MONTERO,V75,2000,TIPTRONIC,SUV / 4X4,PETROL,3500,200000,10700000,MONTERO V75
2136,MITSUBISHI,MONTERO,GLX V98 FULL OPTIONS,2014,TIPTRONIC,SUV / 4X4,DIESEL,3200,149500,27250000,MONTERO GLX V98 FULL OPTIONS
2137,MITSUBISHI,MONTERO,GLX FULLY LOADED CAG,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,152500,29250000,MONTERO GLX FULLY LOADED CAG
2138,MITSUBISHI,MONTERO,0,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,58000,34000000,MONTERO 0
2139,MITSUBISHI,MONTERO,SPORT,2012,TIPTRONIC,0,DIESEL,2500,140000,15700000,MONTERO SPORT
2140,MITSUBISHI,MONTERO,GLS DIESEL,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,150000,34500000,MONTERO GLS DIESEL
2141,MITSUBISHI,MONTERO,MONTERO SPORT,2012,TIPTRONIC,SUV / 4X4,DIESEL,2500,128000,15700000,MONTERO MONTERO SPORT
2142,MITSUBISHI,MONTERO,SPORT ,2012,TIPTRONIC,SUV / 4X4,DIESEL,2500,136000,15975000,MONTERO SPORT
2143,MITSUBISHI,MONTERO,MONTERO SPORT,2012,TIPTRONIC,SUV / 4X4,DIESEL,2500,240000,16300000,MONTERO MONTERO SPORT
2144,MITSUBISHI,MONTERO,SPORT,2012,TIPTRONIC,SUV / 4X4,DIESEL,2500,125000,16500000,MONTERO SPORT
2145,MITSUBISHI,MONTERO,GLS,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,200000,36500000,MONTERO GLS
2146,MITSUBISHI,OUTLANDER,0,2014,TIPTRONIC,SUV / 4X4,ELECTRIC,2000,138000,14300000,OUTLANDER 0
2147,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2148,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2149,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2150,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2151,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2152,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2153,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2154,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2155,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2156,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2157,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2158,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2159,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2160,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2161,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2162,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2163,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2164,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2165,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2166,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2167,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2168,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2169,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2170,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2171,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2172,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2173,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2174,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2175,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2176,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2177,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2178,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2179,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2180,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2181,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2182,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2183,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2184,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2185,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2186,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2187,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2188,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2189,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2190,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2191,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2192,MAHINDRA,KUV 100,MAHINDRA,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,8995000,KUV 100 MAHINDRA
2193,MAHINDRA,KUV 100,MAHINDRA,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,8995000,KUV 100 MAHINDRA
2194,MAHINDRA,KUV 100,MAHINDRA,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,8995000,KUV 100 MAHINDRA
2195,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2196,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2197,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2198,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2199,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2200,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2201,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2202,MAHINDRA,KUV 100,NXT,2024,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2203,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2204,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2205,MAHINDRA,KUV 100,NXT,2023,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2206,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2207,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2208,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2209,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6494999,KUV 100 NXT
2210,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2211,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2212,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2213,MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000,KUV 100 NXT
2214,MAHINDRA,OTHER MODEL,CJ4 2WD JEEP,1974,MANUAL,0,PETROL,1200,300000,1450000,OTHER MODEL CJ4 2WD JEEP
2215,MAHINDRA,KUV 100,2021,2021,MANUAL,SUV / 4X4,PETROL,1200,79000,6500000,KUV 100 2021
2216,MAHINDRA,KUV 100,0,2021,MANUAL,HATCHBACK,PETROL,1198,51839,5350000,KUV 100 0
2217,MAHINDRA,KUV 100,2021,2021,MANUAL,SUV / 4X4,PETROL,1200,63000,5600000,KUV 100 2021
2218,MAHINDRA,KUV 100,6 +,2020,MANUAL,SUV / 4X4,PETROL,1200,66000,5550000,KUV 100 6 +
2219,MAHINDRA,KUV 100,SPECIAL EDITION,2021,MANUAL,SUV / 4X4,PETROL,1200,39000,6800000,KUV 100 SPECIAL EDITION
2220,MAHINDRA,OTHER MODEL,MAHINDRA JEEP (4DR5),1988,MANUAL,SUV / 4X4,DIESEL,2112,310800,1650000,OTHER MODEL MAHINDRA JEEP (4DR5)
2221,MAZDA,FAMILIA,SALOON,2000,AUTOMATIC,SALOON,PETROL,1300,210000,3000000,FAMILIA SALOON
2222,MAZDA,DEMIO,0,2007,AUTOMATIC,HATCHBACK,PETROL,1340,152141,5250000,DEMIO 0
2223,MAZDA,FLAIR,MAZDA,2017,AUTOMATIC,HATCHBACK,PETROL,650,71794,5850000,FLAIR MAZDA
2224,MAZDA,DEMIO,MAZDA,2007,AUTOMATIC,HATCHBACK,PETROL,1340,160000,4925000,DEMIO MAZDA
2225,MAZDA,DEMIO,0,2009,AUTOMATIC,HATCHBACK,PETROL,1300,147500,4925000,DEMIO 0
2226,MAZDA,DEMIO,MAZDA,2009,AUTOMATIC,HATCHBACK,PETROL,1300,128000,5675000,DEMIO MAZDA
2227,MAZDA,AXELA,BK5P KJ-2010 /,2007,AUTOMATIC,SALOON,PETROL,1490,150000,5475000,AXELA BK5P KJ-2010 /
2228,MAZDA,6,0,2013,AUTOMATIC,SALOON,PETROL,2000,138000,13575000,6 0
2229,MAZDA,3,0,2019,AUTOMATIC,SALOON,PETROL,1500,57000,16000000,3 0
2230,MAZDA,CX-5,GRAND TOURING,2014,AUTOMATIC,SUV / 4X4,PETROL,2000,98200,14500000,CX-5 GRAND TOURING
2231,MAZDA,3,0,2011,AUTOMATIC,SALOON,PETROL,1600,173867,7600000,3 0
2232,MAZDA,AXELA,0,2008,AUTOMATIC,SALOON,PETROL,1500,174000,5850000,AXELA 0
2233,MAZDA,2,DEMIO DY5W SPORTS,2004,AUTOMATIC,HATCHBACK,PETROL,1498,165000,3975000,2 DEMIO DY5W SPORTS
2234,MAZDA,FAMILIA,0,2001,AUTOMATIC,SALOON,PETROL,1500,285000,3500000,FAMILIA 0
2235,MAZDA,DEMIO,0,1999,AUTOMATIC,HATCHBACK,PETROL,1300,185000,2925000,DEMIO 0
2236,MAZDA,DEMIO,DW5W AUTO GE-2001/,1997,AUTOMATIC,HATCHBACK,PETROL,1450,180000,2575000,DEMIO DW5W AUTO GE-2001/
2237,MAZDA,FLAIR,WAGON R,2015,AUTOMATIC,STATION WAGON,PETROL,660,108000,5330000,FLAIR WAGON R
2238,MAZDA,FLAIR,XS,2024,AUTOMATIC,HATCHBACK,HYBRID,650,0,7750000,FLAIR XS
2239,MAZDA,FAMILIA,323L,1992,MANUAL,SALOON,PETROL,1324,268403,1400000,FAMILIA 323L
2240,MAZDA,FAMILIA,0,1983,MANUAL,SALOON,PETROL,1270,12310,1000000,FAMILIA 0
2241,MAZDA,OTHER MODEL,WAGON CAR,1986,MANUAL,STATION WAGON,PETROL,1290,105000,360000,OTHER MODEL WAGON CAR
2242,MAZDA,OTHER MODEL,323 CLUB,1984,MANUAL,COUP̩/SPORTS,PETROL,1300,125000,1050000,OTHER MODEL 323 CLUB
2243,MAZDA,3,0,2008,MANUAL,SALOON,PETROL,1498,173000,4600000,3 0
2244,MAZDA,RX,MAZDA,2009,TIPTRONIC,COUP̩/SPORTS,PETROL,1300,82000,7800000,RX MAZDA
2245,DAIHATSU,MIRA,MIRA,2023,AUTOMATIC,HATCHBACK,PETROL,650,300,6400000,MIRA MIRA
2246,DAIHATSU,TANTO,CUSTOM,2015,AUTOMATIC,HATCHBACK,PETROL,658,30300,6650000,TANTO CUSTOM
2247,DAIHATSU,MIRA,MIRA JAPAN,2015,AUTOMATIC,HATCHBACK,PETROL,650,79854,4890000,MIRA MIRA JAPAN
2248,DAIHATSU,MIRA,UNREGISTERED MIRA,2023,AUTOMATIC,HATCHBACK,PETROL,650,2200,6575000,MIRA UNREGISTERED MIRA
2249,DAIHATSU,MIRA,L SA3 NEW,2024,AUTOMATIC,HATCHBACK,PETROL,660,3800,7100000,MIRA L SA3 NEW
2250,DAIHATSU,MIRA,LSA3,2024,AUTOMATIC,HATCHBACK,PETROL,660,4500,7100000,MIRA LSA3
2251,DAIHATSU,TANTO,DAIHATSU,2023,AUTOMATIC,HATCHBACK,PETROL,660,31000,6800000,TANTO DAIHATSU
2252,DAIHATSU,MIRA,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,49006,5690000,MIRA 0
2253,DAIHATSU,MOVE,0,2015,AUTOMATIC,HATCHBACK,PETROL,650,55315,5890000,MOVE 0
2254,DAIHATSU,TERIOS,FULL OPTION AUTO,2007,AUTOMATIC,SUV / 4X4,PETROL,1495,160000,7590000,TERIOS FULL OPTION AUTO
2255,DAIHATSU,CHARADE,0,1999,AUTOMATIC,HATCHBACK,PETROL,1300,206453,2695000,CHARADE 0
2256,DAIHATSU,OTHER MODEL,TAFT G CHROME VENUE,2024,AUTOMATIC,HATCHBACK,PETROL,660,5000,7950000,OTHER MODEL TAFT G CHROME VENUE
2257,DAIHATSU,MIRA,0,2017,AUTOMATIC,HATCHBACK,PETROL,650,72000,6150000,MIRA 0
2258,DAIHATSU,ATRAI WAGON,FULL OPTIONS,2016,AUTOMATIC,SALOON,PETROL,650,50000,6650000,ATRAI WAGON FULL OPTIONS
2259,DAIHATSU,TERIOS,0,2014,AUTOMATIC,SUV / 4X4,PETROL,1500,116000,8200000,TERIOS 0
2260,DAIHATSU,BOON,2017,2017,AUTOMATIC,HATCHBACK,PETROL,990,85000,6950000,BOON 2017
2261,DAIHATSU,CHARADE,G11,1986,AUTOMATIC,HATCHBACK,PETROL,1000,50000,1700000,CHARADE G11
2262,DAIHATSU,OTHER MODEL,TAFT,2024,AUTOMATIC,HATCHBACK,PETROL,660,10,8500000,OTHER MODEL TAFT
2263,DAIHATSU,MIRA,0,2001,AUTOMATIC,HATCHBACK,PETROL,650,140000,3500000,MIRA 0
2264,DAIHATSU,TERIOS,0,2009,AUTOMATIC,0,PETROL,1500,135000,7500000,TERIOS 0
2265,DAIHATSU,TANTO,2024,2024,AUTOMATIC,HATCHBACK,PETROL,650,5000,7800000,TANTO 2024
2266,DAIHATSU,MIRA,ES,2018,AUTOMATIC,HATCHBACK,PETROL,650,76130,6275000,MIRA ES
2267,DAIHATSU,MIRA,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,92300,5680000,MIRA 0
2268,DAIHATSU,MIRA,0,2000,AUTOMATIC,HATCHBACK,PETROL,1000,128000,3675000,MIRA 0
2269,DAIHATSU,MIRA,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,860521,5490000,MIRA 0
2270,DAIHATSU,OTHER MODEL,TAFT X  JAPAN,2023,AUTOMATIC,HATCHBACK,PETROL,660,15000,7250000,OTHER MODEL TAFT X  JAPAN
2271,DAIHATSU,MIRA,0,2017,AUTOMATIC,HATCHBACK,PETROL,650,88097,5890000,MIRA 0
2272,DAIHATSU,OTHER MODEL,TAFT G TURBO 2025,2025,AUTOMATIC,SUV / 4X4,PETROL,660,0,11000000,OTHER MODEL TAFT G TURBO 2025
2273,DAIHATSU,OTHER MODEL,TAFT G TURBO,2024,AUTOMATIC,SUV / 4X4,PETROL,660,3,8500000,OTHER MODEL TAFT G TURBO
2274,DAIHATSU,TANTO,CUSTOM X,2024,AUTOMATIC,MPV,PETROL,660,4,9400000,TANTO CUSTOM X
2275,DAIHATSU,BOON,0,2017,AUTOMATIC,HATCHBACK,PETROL,990,42005,7690000,BOON 0
2276,DAIHATSU,MIRA,0,2017,AUTOMATIC,HATCHBACK,PETROL,650,16354,5850000,MIRA 0
2277,DAIHATSU,MIRA,DAIHATSU,2006,AUTOMATIC,HATCHBACK,PETROL,650,150000,3275000,MIRA DAIHATSU
2278,DAIHATSU,MIRA,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,53735,5850000,MIRA 0
2279,DAIHATSU,MIRA,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,73000,5790000,MIRA 0
2280,DAIHATSU,MIRA,0,2015,AUTOMATIC,HATCHBACK,PETROL,650,121465,5490000,MIRA 0
2281,DAIHATSU,ATRAI WAGON,ATRAI TURBO,2018,AUTOMATIC,MPV,PETROL,660,57000,6000000,ATRAI WAGON ATRAI TURBO
2282,DAIHATSU,TERIOS,SUV,2011,AUTOMATIC,SUV / 4X4,PETROL,1500,150000,7700000,TERIOS SUV
2283,DAIHATSU,MIRA,2017,2017,AUTOMATIC,HATCHBACK,PETROL,650,86000,5650000,MIRA 2017
2284,DAIHATSU,MIRA,DAIHATSU,2015,AUTOMATIC,HATCHBACK,PETROL,650,100000,5375000,MIRA DAIHATSU
2285,DAIHATSU,MIRA,2019,2019,AUTOMATIC,SALOON,PETROL,650,62000,6300000,MIRA 2019
2286,DAIHATSU,OTHER MODEL,YRV,2002,AUTOMATIC,0,PETROL,1300,110000,3650000,OTHER MODEL YRV
2287,DAIHATSU,TERIOS,G RUSH TYPE,2010,AUTOMATIC,SUV / 4X4,PETROL,1500,179000,7950000,TERIOS G RUSH TYPE
2288,DAIHATSU,MIRA,G PUSH START SAFTY,2018,AUTOMATIC,HATCHBACK,PETROL,1000,103000,5950000,MIRA G PUSH START SAFTY
2289,DAIHATSU,COPEN,X PLAY,2015,AUTOMATIC,COUP̩/SPORTS,PETROL,660,75000,6700000,COPEN X PLAY
2290,DAIHATSU,TERIOS,TERIOS,2007,MANUAL,SUV / 4X4,PETROL,1500,178000,6390000,TERIOS TERIOS
2291,DAIHATSU,CHARADE,JAPAN,1993,MANUAL,HATCHBACK,PETROL,1300,150000,2200000,CHARADE JAPAN
2292,DAIHATSU,CHARADE,G11,1986,MANUAL,HATCHBACK,PETROL,1000,60000,1350000,CHARADE G11
2293,DAIHATSU,CHARADE,CHARADE G101S,1989,MANUAL,HATCHBACK,DIESEL,1000,154000,800000,CHARADE CHARADE G101S
2294,HYUNDAI,TUCSON,0,2011,AUTOMATIC,SUV / 4X4,PETROL,1998,131000,8050000,TUCSON 0
2295,HYUNDAI,SANTA FE,0,2001,AUTOMATIC,SUV / 4X4,PETROL,2700,58000,5195000,SANTA FE 0
2296,HYUNDAI,ACCENT,GLX,2000,AUTOMATIC,SALOON,PETROL,1500,156000,2325000,ACCENT GLX
2297,HYUNDAI,ELANTRA,GLS,2011,AUTOMATIC,SALOON,PETROL,1600,169000,7200000,ELANTRA GLS
2298,HYUNDAI,OTHER MODEL,CRETA SX,2017,AUTOMATIC,SUV / 4X4,PETROL,1600,19300,12500000,OTHER MODEL CRETA SX
2299,HYUNDAI,GRAND I10,(USED),2023,AUTOMATIC,HATCHBACK,PETROL,1200,7330,8300000,GRAND I10 (USED)
2300,HYUNDAI,TUCSON,0,2012,AUTOMATIC,SUV / 4X4,PETROL,2000,98000,9375000,TUCSON 0
2301,HYUNDAI,TUCSON,2007,2007,AUTOMATIC,SUV / 4X4,PETROL,2000,130000,4850000,TUCSON 2007
2302,HYUNDAI,GRAND I10,2017,2017,AUTOMATIC,HATCHBACK,PETROL,1000,81000,6800000,GRAND I10 2017
2303,HYUNDAI,GRAND I10,HYUNDAI,2019,AUTOMATIC,HATCHBACK,PETROL,1000,47000,5675000,GRAND I10 HYUNDAI
2304,HYUNDAI,ACCENT,2000,2000,AUTOMATIC,SALOON,PETROL,1341,170000,2400000,ACCENT 2000
2305,HYUNDAI,VENUE,SX TURBO,2019,AUTOMATIC,SUV / 4X4,PETROL,1000,90000,9300000,VENUE SX TURBO
2306,HYUNDAI,ELANTRA,HYUNDAI ELAN-JAPAN,2001,AUTOMATIC,SALOON,PETROL,1600,124300,2990000,ELANTRA HYUNDAI ELAN-JAPAN
2307,HYUNDAI,SONATA,2001,2001,AUTOMATIC,SALOON,PETROL,2000,201600,2750000,SONATA 2001
2308,HYUNDAI,MATRIX,0,2001,AUTOMATIC,HATCHBACK,PETROL,1500,151488,3000000,MATRIX 0
2309,HYUNDAI,SONATA,SONATA,2000,AUTOMATIC,SALOON,PETROL,2000,242598,2700000,SONATA SONATA
2310,HYUNDAI,SONATA,SONATA,2001,AUTOMATIC,SALOON,PETROL,2000,164000,2700000,SONATA SONATA
2311,HYUNDAI,GRAND I10,ATLAS WHITE,2024,AUTOMATIC,HATCHBACK,PETROL,1197,0,9439999,GRAND I10 ATLAS WHITE
2312,HYUNDAI,GRAND I10,TYPHOON SILVER,2024,AUTOMATIC,HATCHBACK,PETROL,1197,0,9439999,GRAND I10 TYPHOON SILVER
2313,HYUNDAI,GRAND I10,FIERY RED,2024,AUTOMATIC,HATCHBACK,PETROL,1197,0,9439999,GRAND I10 FIERY RED
2314,HYUNDAI,GRAND I10,TITAN GRAY,2024,AUTOMATIC,HATCHBACK,PETROL,1197,0,9439999,GRAND I10 TITAN GRAY
2315,HYUNDAI,GRAND I10,ABYSS BLACK,2024,AUTOMATIC,HATCHBACK,PETROL,1197,0,9439999,GRAND I10 ABYSS BLACK
2316,HYUNDAI,TUCSON,DIESEL 4WE ,2013,AUTOMATIC,SUV / 4X4,DIESEL,2000,182000,10825000,TUCSON DIESEL 4WE
2317,HYUNDAI,TUCSON,0,2013,AUTOMATIC,SUV / 4X4,DIESEL,1995,157000,11000000,TUCSON 0
2318,HYUNDAI,TUCSON,2015,2015,AUTOMATIC,SUV / 4X4,DIESEL,2000,100000,12550000,TUCSON 2015
2319,HYUNDAI,TUCSON,0,2012,AUTOMATIC,STATION WAGON,DIESEL,1995,180000,9500000,TUCSON 0
